time , step-size , {uav2}.uav2.batteryCharge , {uav2}.uav2.currentPitch , {uav2}.uav2.currentRoll , {uav2}.uav2.currentYaw , {uav2}.uav2.posX , {uav2}.uav2.posY , {uav2}.uav2.posZ , {uav2}.uav2.velX , {uav2}.uav2.velY , {uav2}.uav2.velZ , {uavCont2}.controller2.pitchOut , {uavCont2}.controller2.rollOut , {uavCont2}.controller2.throttleOut , {uavCont2}.controller2.yawOut , {uavCont}.controller.pitchOut , {uavCont}.controller.rollOut , {uavCont}.controller.throttleOut , {uavCont}.controller.yawOut , {uav}.uav.batteryCharge , {uav}.uav.currentPitch , {uav}.uav.currentRoll , {uav}.uav.currentYaw , {uav}.uav.posX , {uav}.uav.posY , {uav}.uav.posZ , {uav}.uav.velX , {uav}.uav.velY , {uav}.uav.velZ
0.0 , 0.0 , 6480.0 , 0.0 , 0.0 , 0.0 , 5.0 , 5.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 6480.0 , 0.0 , 0.0 , 0.0 , 5.0 , 5.0 , 0.5 , 0.0 , 0.0 , 0.0
0.05 , 0.05 , 6480.0 , 0.0 , 0.0 , 0.0 , 5.0 , 5.0 , 0.48773978499389453 , 0.0 , 0.0 , -0.4903016023394045 , 0.35 , -0.35 , 1.23 , 0.0 , 0.35 , -0.35 , 1.23 , 0.0 , 6480.0 , 0.0 , 0.0 , 0.0 , 5.0 , 5.0 , 0.48773978499389453 , 0.0 , 0.0 , -0.4903016023394045
0.1 , 0.05 , 6478.510403587067 , 0.13405912801440112 , -0.13405912801440112 , 0.0 , 4.997969324272113 , 4.997969324272113 , 0.4839489532254772 , -0.10458567562874094 , -0.10458567562874092 , 0.40015348880426715 , 0.35 , -0.28 , 4.95 , 0.0 , 0.35 , -0.35 , 1.26 , 0.0 , 6478.510403587067 , 0.13405912801440112 , -0.13405912801440112 , 0.0 , 4.997969324272113 , 4.997969324272113 , 0.4839489532254772 , -0.10458567562874094 , -0.10458567562874092 , 0.40015348880426715
0.15000000000000002 , 0.05 , 6477.088741525001 , 0.20518490623012176 , -0.18196585770013884 , 0.0 , 4.988108711638434 , 4.9878780684296 , 0.5219332411961797 , -0.29939022670508086 , -0.3142122258510763 , 1.1144320860519574 , 0.35 , -0.28 , 6.07 , 0.0 , 0.35 , -0.35 , 2.29 , 0.0 , 6477.078757476663 , 0.20518490623012176 , -0.20518490623012176 , 0.0 , 4.987884714229073 , 4.987884714229073 , 0.5218955108917545 , -0.31373280464046016 , -0.3137328046404601 , 1.1118799965730402
0.2 , 0.05 , 6475.892614526115 , 0.24480453612151168 , -0.20878679420287957 , 0.0 , 4.972457771665976 , 4.97108731205761 , 0.5776177663093484 , -0.48757018086400017 , -0.5321164793225551 , 1.6666328763845946 , 0.35 , 0.2 , 5.1899999999999995 , 0.0 , 0.35 , -0.35 , 1.3199999999999998 , 0.0 , 6475.8642498583595 , 0.24480453612151168 , -0.24480453612151168 , 0.0 , 4.971137523664154 , 4.971137523664154 , 0.577369202597763 , -0.530221003887971 , -0.5302210038879709 , 1.6579991381605226
0.25 , 0.05 , 6474.417951152935 , 0.27945341553152064 , -0.0730263946865765 , 0.0 , 4.943140523784582 , 4.936733267302298 , 0.6780188728918523 , -0.6530790634005226 , -0.8504669960766336 , 2.35075711607362 , 0.35 , 0.2 , 4.93 , 0.0 , 0.35 , -0.35 , 0.8799999999999999 , 0.0 , 6474.293364224209 , 0.27945341553152064 , -0.27945341553152064 , 0.0 , 4.937025118998294 , 4.937025118998294 , 0.6767905568153417 , -0.840778490192529 , -0.840778490192529 , 2.313776898916764
0.3 , 0.05 , 6473.025121630864 , 0.3026897796095368 , 0.01690199458477141 , 0.0 , 4.90929449399382 , 4.885478251454455 , 0.8125818561463882 , -0.6814631485356117 , -1.2045245025963194 , 3.0291210221976903 , 0.35 , 0.2 , 5.05 , 0.0 , 0.35 , -0.35 , 0.9099999999999999 , 0.0 , 6472.878671270073 , 0.3026897796095368 , -0.3026897796095368 , 0.0 , 4.887577273082671 , 4.887577273082671 , 0.8050589744210956 , -1.1391041319571624 , -1.1391041319571624 , 2.807807235255511
0.35 , 0.05 , 6471.5983309311905 , 0.3182726389908463 , 0.077210115067738 , 0.0 , 4.876381766602086 , 4.815963537304673 , 0.9806362278287923 , -0.6223159888204878 , -1.578702886150966 , 3.6893578128494444 , 0.35 , 0.2 , 4.67 , 0.0 , 0.35 , -0.35 , 0.43999999999999995 , 0.0 , 6471.395113178176 , 0.3182726389908463 , -0.3182726389908463 , 0.0 , 4.822573331175251 , 4.822573331175251 , 0.9582177306159486 , -1.46366735452457 , -1.46366735452457 , 3.316627236618946
0.39999999999999997 , 0.05 , 6470.116370390478 , 0.3287228757698182 , 0.117654177567441 , 0.0 , 4.8479774620724285 , 4.727440570617 , 1.181175992185074 , -0.505463369454207 , -1.9635176088563173 , 4.328327990650087 , 0.35 , 0.2 , 4.29 , 0.0 , 0.35 , -0.35 , 0.47 , 0.0 , 6470.671491160185 , 0.3287228757698182 , -0.3287228757698182 , 0.0 , 4.745266265645833 , 4.745266265645833 , 1.1238962302787516 , -1.6222997020257672 , -1.6222997020257672 , 3.2890451941704195
0.44999999999999996 , 0.05 , 6468.599904437159 , 0.3357310535415796 , 0.144776929501683 , 0.0 , 4.826439088519009 , 4.619538791292968 , 1.4131236405630752 , -0.350522299281716 , -2.352997976910941 , 4.945721165608359 , 0.35 , 0.2 , 2.8 , 0.0 , 0.35 , -0.35 , -1.2 , 0.0 , 6469.894212526883 , 0.3357310535415796 , -0.3357310535415796 , 0.0 , 4.6598578934835615 , 4.6598578934835615 , 1.2884059222582682 , -1.794801241732775 , -1.794801241732775 , 3.2922004446379667
0.49999999999999994 , 0.05 , 6467.061455098798 , 0.34043090453246233 , 0.16296609317661873 , 0.0 , 4.8133253045655415 , 4.4921296371992225 , 1.6754097926037748 , -0.17034026943485558 , -2.7432378644227056 , 5.5419560332341335 , 0.35 , 0.2 , 2.8899999999999997 , 0.0 , 0.35 , -0.35 , -1.2 , 0.0 , 6469.894212526883 , 0.34043090453246233 , -0.34043090453246233 , 0.0 , 4.570138603659773 , 4.570138603659773 , 1.4406542124860195 , -1.7867514876864983 , -1.7867514876864983 , 2.7784563480475164
0.5499999999999999 , 0.05 , 6465.508793625162 , 0.3435827365857965 , 0.17516417971281253 , 0.0 , 4.80967204436225 , 4.345246320387466 , 1.9669877225499617 , 0.026683682537457537 , -3.1315606603265014 , 6.117454032531579 , 0.35 , 0.2 , 2.9799999999999995 , 0.0 , 0.35 , -0.35 , -1.2 , 0.0 , 6469.894212526883 , 0.3435827365857965 , -0.3435827365857965 , 0.0 , 4.480999990659536 , 4.480999990659536 , 1.5668860776770874 , -1.7788057827321053 , -1.7788057827321053 , 2.271970565212388
0.6 , 0.05 , 6463.946842680271 , 0.345696430256446 , 0.18334450717610903 , 0.0 , 4.816172571842563 , 4.179035400826173 , 2.2868274508912823 , 0.23497292730764197 , -3.516045441199142 , 6.672454313638662 , 0.35 , 0.2 , 2.5700000000000003 , 0.0 , 0.35 , -0.35 , -0.7 , 0.0 , 6469.894212526883 , 0.345696430256446 , -0.345696430256446 , 0.0 , 4.392256899773222 , 4.392256899773222 , 1.6679427339823776 , -1.7709304341478824 , -1.7709304341478824 , 1.7712079710025994
0.65 , 0.05 , 6462.378771487901 , 0.3471139235929382 , 0.1888304296778233 , 0.0 , 4.833285340969053 , 3.993726464248109 , 2.633906394208999 , 0.45058010109220537 , -3.895255197160138 , 7.207022729794651 , 0.35 , 0.0 , 1.0200000000000005 , 0.0 , 0.35 , -0.35 , -0.19999999999999996 , 0.0 , 6469.894212526883 , 0.3471139235929382 , -0.3471139235929382 , 0.0 , 4.303905836515423 , 4.303905836515423 , 1.7440774505728973 , -1.7631245115826686 , -1.7631245115826686 , 1.2748622100811735
0.7000000000000001 , 0.05 , 6460.83330091847 , 0.348064528397646 , 0.12616928135820005 , 0.0 , 4.860693424630266 , 3.7895739903243104 , 3.0073075120084525 , 0.6315648929083649 , -4.270470107719897 , 7.727680083960195 , 0.35 , 0.0 , 1.08 , 0.0 , 0.35 , -0.35 , -0.19999999999999996 , 0.0 , 6469.894212526883 , 0.348064528397646 , -0.348064528397646 , 0.0 , 4.215943352508381 , 4.215943352508381 , 1.7954793517653267 , -1.755387101016529 , -1.755387101016529 , 0.7816714130077587
0.7500000000000001 , 0.05 , 6459.331373323816 , 0.34870202662883326 , 0.08461212619343504 , 0.0 , 4.895479710587545 , 3.5667483578141144 , 3.406472901946601 , 0.7511301477782744 , -4.64152354256121 , 8.236123570244072 , 0.35 , 0.0 , 0.6400000000000006 , 0.0 , 0.35 , -0.35 , -0.19999999999999996 , 0.0 , 6469.894212526883 , 0.34870202662883326 , -0.34870202662883326 , 0.0 , 4.128366044674391 , 4.128366044674391 , 1.8222753109205123 , -1.747717304403976 , -1.747717304403976 , 0.2904051267722967
0.8000000000000002 , 0.05 , 6458.38968121197 , 0.3491295481317272 , 0.05674290779740959 , 0.0 , 4.934424862455444 , 3.3291525267809123 , 3.8207322384178384 , 0.8014897142741344 , -4.855512736039215 , 8.317375698001841 , 0.35 , 0.0 , -0.5299999999999994 , 0.0 , 0.35 , -0.35 , 0.30000000000000004 , 0.0 , 6469.894212526883 , 0.3491295481317272 , -0.3491295481317272 , 0.0 , 4.041170554445804 , 4.041170554445804 , 1.8245312890710017 , -1.7401142393265034 , -1.7401142393265034 , -0.20012245093114756
0.8500000000000002 , 0.05 , 6458.38968121197 , 0.3494162542377132 , 0.038053145927860445 , 0.0 , 4.974501372313025 , 3.08757343748855 , 4.220949113676665 , 0.7998835772514014 , -4.797150669923812 , 7.666595793231513 , 0.35 , 0.0 , -0.9699999999999998 , 0.0 , 0.35 , -0.35 , 1.3 , 0.0 , 6469.392981840526 , 0.3494162542377132 , -0.3494162542377132 , 0.0 , 3.9514906715981026 , 3.9514906715981026 , 1.8101494569021925 , -1.8516851702728072 , -1.8516851702728072 , -0.3619906058826384
0.9000000000000002 , 0.05 , 6458.38968121197 , 0.34960852618345933 , 0.02551934631508517 , 0.0 , 5.014455613924414 , 2.8491432456328796 , 4.588532909020436 , 0.7982872353189991 , -4.74030106718137 , 7.04089966291838 , 0.35 , 0.0 , -0.9399999999999995 , 0.0 , 0.35 , -0.35 , 1.3 , 0.0 , 6467.721983365448 , 0.34960852618345933 , -0.34960852618345933 , 0.0 , 3.849455797404554 , 3.849455797404554 , 1.8063880411118411 , -2.2401553754295978 , -2.2401553754295978 , 0.24204931822322334
0.9500000000000003 , 0.05 , 6458.38968121197 , 0.34973746833135616 , 0.017113881663919164 , 0.0 , 5.054330197585638 , 2.6135220300443365 , 4.925385187156725 , 0.7966972523912346 , -4.684783093516757 , 6.436857245627835 , 0.35 , 0.0 , -1.6399999999999995 , 0.0 , 0.35 , -0.35 , 1.3 , 0.0 , 6466.050831110522 , 0.34973746833135616 , -0.34973746833135616 , 0.0 , 3.7278224737051575 , 3.7278224737051575 , 1.8335714288246483 , -2.6243508026279128 , -2.6243508026279128 , 0.8449516929308856
1.0000000000000002 , 0.05 , 6458.38968121197 , 0.3498239400079168 , 0.011476976799891478 , 0.0 , 5.0941254402975416 , 2.3806443752256463 , 5.232524561102502 , 0.7951135905471387 , -4.630550503186673 , 5.851954240134361 , 0.1200000000000001 , -0.28 , -1.6399999999999995 , 0.0 , 0.24 , -0.24 , 0.30000000000000004 , 0.0 , 6464.379575791086 , 0.3498239400079168 , -0.3498239400079168 , 0.0 , 3.5871000294942883 , 3.5871000294942883 , 1.8908390931084655 , -3.003593411105631 , -3.003593411105631 , 1.445102807338329
1.0500000000000003 , 0.05 , 6458.38968121197 , 0.27359077051883807 , -0.0851794600269905 , 0.0 , 5.133841657172462 , 2.1504471244861074 , 5.510850321483532 , 0.793536212166659 , -4.577559167339592 , 5.283924490213065 , 0.1200000000000001 , -0.28 , -1.8699999999999994 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , -0.19999999999999996 , 0.0 , 6463.883971316713 , 0.31339485371309445 , -0.31339485371309445 , 0.0 , 3.4343109134933654 , 3.4343109134933654 , 1.9597441058669272 , -3.0945239712220585 , -3.0945239712220585 , 1.2823575328306567
1.1000000000000003 , 0.05 , 6458.38968121197 , 0.22300163017011776 , -0.14934870409168668 , 0.0 , 5.173479161449191 , 1.9228692771285514 , 5.761153850318091 , 0.7919650799276805 , -4.525766954261173 , 4.7307114341863254 , 0.1200000000000001 , -0.28 , -1.8999999999999995 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , -0.19999999999999996 , 0.0 , 6463.883971316713 , 0.22288019895179131 , -0.22288019895179131 , 0.0 , 3.2800725643142044 , 3.2800725643142044 , 2.011854545284619 , -3.070734238029508 , -3.070734238029508 , 0.7890862814354462
1.1500000000000004 , 0.05 , 6458.38968121197 , 0.18907534731327144 , -0.19238212806059105 , 0.0 , 5.213038264507806 , 1.6978518914201364 , 5.984128261128512 , 0.790400156803082 , -4.475133617658256 , 4.190435475266274 , 0.1200000000000001 , -0.28 , -1.9299999999999995 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , -0.19999999999999996 , 0.0 , 6463.883971316713 , 0.16264381872841496 , -0.16264381872841496 , 0.0 , 3.127122310138078 , 3.127122310138078 , 2.0390206663094115 , -3.047340348323638 , -3.047340348323638 , 0.2978000165705361
