time , step-size , {uav2}.uav2.batteryCharge , {uav2}.uav2.currentPitch , {uav2}.uav2.currentRoll , {uav2}.uav2.currentYaw , {uav2}.uav2.posX , {uav2}.uav2.posY , {uav2}.uav2.posZ , {uav2}.uav2.velX , {uav2}.uav2.velY , {uav2}.uav2.velZ , {uavCont2}.controller2.pitchOut , {uavCont2}.controller2.rollOut , {uavCont2}.controller2.throttleOut , {uavCont2}.controller2.yawOut , {uavCont}.controller.pitchOut , {uavCont}.controller.rollOut , {uavCont}.controller.throttleOut , {uavCont}.controller.yawOut , {uav}.uav.batteryCharge , {uav}.uav.currentPitch , {uav}.uav.currentRoll , {uav}.uav.currentYaw , {uav}.uav.posX , {uav}.uav.posY , {uav}.uav.posZ , {uav}.uav.velX , {uav}.uav.velY , {uav}.uav.velZ
0.0 , 0.0 , 6480.0 , 0.0 , 0.0 , 0.0 , 5.0 , 5.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 6480.0 , 0.0 , 0.0 , 0.0 , 5.0 , 5.0 , 0.5 , 0.0 , 0.0 , 0.0
0.05 , 0.05 , 6480.0 , 0.0 , 0.0 , 0.0 , 5.0 , 5.0 , 0.48773978499389453 , 0.0 , 0.0 , -0.4903016023394045 , 0.35 , -0.35 , 1.23 , 0.0 , 0.35 , -0.35 , 1.23 , 0.0 , 6480.0 , 0.0 , 0.0 , 0.0 , 5.0 , 5.0 , 0.48773978499389453 , 0.0 , 0.0 , -0.4903016023394045
0.1 , 0.05 , 6478.510403587067 , 0.13405912801440112 , -0.13405912801440112 , 0.0 , 4.997969324272113 , 4.997969324272113 , 0.4839489532254772 , -0.10458567562874094 , -0.10458567562874092 , 0.40015348880426715 , 0.35 , 0.35 , 8.64 , 0.0 , 0.35 , -0.35 , 1.26 , 0.0 , 6478.510403587067 , 0.13405912801440112 , -0.13405912801440112 , 0.0 , 4.997969324272113 , 4.997969324272113 , 0.4839489532254772 , -0.10458567562874094 , -0.10458567562874092 , 0.40015348880426715
0.15000000000000002 , 0.05 , 6477.1850144955915 , 0.20518490623012176 , 0.027005579069707394 , 0.0 , 4.9901412940360474 , 4.9878418112816885 , 0.5221414411552847 , -0.168966416924216 , -0.3164755430635813 , 1.1266538288101338 , 0.35 , 0.35 , 9.85 , 0.0 , 0.35 , -0.35 , 2.29 , 0.0 , 6477.078757476663 , 0.20518490623012176 , -0.20518490623012176 , 0.0 , 4.987884714229073 , 4.987884714229073 , 0.5218955108917545 , -0.31373280464046016 , -0.3137328046404601 , 1.1118799965730402
0.2 , 0.05 , 6476.0753515310325 , 0.24480453612151168 , 0.11537288306480917 , 0.0 , 4.9844904398538095 , 4.970889990448954 , 0.5786308501574553 , -0.09764979285998149 , -0.5379726366014747 , 1.6943984502072935 , 0.35 , 0.35 , 9.06 , 0.0 , 0.35 , -0.35 , 1.3199999999999998 , 0.0 , 6475.8642498583595 , 0.24480453612151168 , -0.24480453612151168 , 0.0 , 4.971137523664154 , 4.971137523664154 , 0.577369202597763 , -0.530221003887971 , -0.5302210038879709 , 1.6579991381605226
0.25 , 0.05 , 6474.585100141619 , 0.27945341553152064 , 0.19265346514766402 , 0.0 , 4.983876641285456 , 4.936212903467899 , 0.6805385152754847 , 0.08925561432981674 , -0.855599416796586 , 2.3760723566037276 , 0.35 , 0.35 , 8.98 , 0.0 , 0.35 , -0.35 , 0.8799999999999999 , 0.0 , 6474.293364224209 , 0.27945341553152064 , -0.27945341553152064 , 0.0 , 4.937025118998294 , 4.937025118998294 , 0.6767905568153417 , -0.840778490192529 , -0.840778490192529 , 2.313776898916764
0.3 , 0.05 , 6473.025441490346 , 0.3026897796095368 , 0.24447966478283892 , 0.0 , 4.994566504045977 , 4.884888676197182 , 0.8157314746326015 , 0.34878748771988355 , -1.201174015955476 , 3.026172449996352 , 0.35 , 0.35 , 9.19 , 0.0 , 0.35 , -0.35 , 0.9099999999999999 , 0.0 , 6472.878671270073 , 0.3026897796095368 , -0.3026897796095368 , 0.0 , 4.887577273082671 , 4.887577273082671 , 0.8050589744210956 , -1.1391041319571624 , -1.1391041319571624 , 2.807807235255511
0.35 , 0.05 , 6471.424449938413 , 0.3182726389908463 , 0.27923554907140846 , 0.0 , 5.019497825263882 , 4.815841499637567 , 0.9826990201388868 , 0.6551878645988984 , -1.5628426766058992 , 3.6476936116731014 , 0.35 , 0.35 , 8.9 , 0.0 , 0.35 , -0.35 , 0.43999999999999995 , 0.0 , 6471.395113178176 , 0.3182726389908463 , -0.3182726389908463 , 0.0 , 4.822573331175251 , 4.822573331175251 , 0.9582177306159486 , -1.46366735452457 , -1.46366735452457 , 3.316627236618946
0.39999999999999997 , 0.05 , 6469.798181915678 , 0.3287228757698182 , 0.30254367317049013 , 0.0 , 5.060560177556224 , 4.728468724623034 , 1.1800988443668912 , 0.991567921070819 , -1.933123877365022 , 4.244029632512345 , 0.35 , 0.35 , 8.61 , 0.0 , 0.35 , -0.35 , 0.47 , 0.0 , 6470.671491160185 , 0.3287228757698182 , -0.3287228757698182 , 0.0 , 4.745266265645833 , 4.745266265645833 , 1.1238962302787516 , -1.6222997020257672 , -1.6222997020257672 , 3.2890451941704195
0.44999999999999996 , 0.05 , 6468.156088144983 , 0.3357310535415796 , 0.3181746565316834 , 0.0 , 5.118951280688721 , 4.622470704239395 , 1.4067432449597097 , 1.346683481523692 , -2.307137153324491 , 4.817888138185955 , 0.35 , 0.35 , 7.299999999999999 , 0.0 , 0.35 , -0.35 , -1.2 , 0.0 , 6469.894212526883 , 0.3357310535415796 , -0.3357310535415796 , 0.0 , 4.6598578934835615 , 4.6598578934835615 , 1.2884059222582682 , -1.794801241732775 , -1.794801241732775 , 3.2922004446379667
0.49999999999999994 , 0.05 , 6466.5038948618485 , 0.34043090453246233 , 0.32865716639816933 , 0.0 , 5.195404196221588 , 4.497749121627576 , 1.6615584653169624 , 1.7129059852799886 , -2.6815702151293164 , 5.37112851240768 , 0.35 , 0.35 , 7.479999999999999 , 0.0 , 0.35 , -0.35 , -1.2 , 0.0 , 6469.894212526883 , 0.34043090453246233 , -0.34043090453246233 , 0.0 , 4.570138603659773 , 4.570138603659773 , 1.4406542124860195 , -1.7867514876864983 , -1.7867514876864983 , 2.7784563480475164
0.5499999999999999 , 0.05 , 6464.845161755946 , 0.3435827365857965 , 0.33568698727135754 , 0.0 , 5.29033371529638 , 4.354344963648071 , 1.9435450478484848 , 2.084953232445168 , -3.0540821705661703 , 5.904897570937131 , 0.35 , 0.35 , 7.66 , 0.0 , 0.35 , -0.35 , -1.2 , 0.0 , 6469.894212526883 , 0.3435827365857965 , -0.3435827365857965 , 0.0 , 4.480999990659536 , 4.480999990659536 , 1.5668860776770874 , -1.7788057827321053 , -1.7788057827321053 , 2.271970565212388
0.6 , 0.05 , 6463.182148374105 , 0.345696430256446 , 0.3404013526417266 , 0.0 , 5.4039319933333525 , 4.192399512134626 , 2.2517471149440196 , 2.4590875152144127 , -3.4229541218814394 , 6.419826917462633 , 0.35 , 0.35 , 7.34 , 0.0 , 0.35 , -0.35 , -0.7 , 0.0 , 6469.894212526883 , 0.345696430256446 , -0.345696430256446 , 0.0 , 4.392256899773222 , 4.392256899773222 , 1.6679427339823776 , -1.7709304341478824 , -1.7709304341478824 , 1.7712079710025994
0.65 , 0.05 , 6461.516312162538 , 0.3471139235929382 , 0.3435629183837645 , 0.0 , 5.536231928468873 , 4.0121289445678325 , 2.585231232420985 , 2.832602497121494 , -3.786880033436989 , 6.916211598549379 , 0.35 , 0.35 , 5.970000000000001 , 0.0 , 0.35 , -0.35 , -0.19999999999999996 , 0.0 , 6469.894212526883 , 0.3471139235929382 , -0.3471139235929382 , 0.0 , 4.303905836515423 , 4.303905836515423 , 1.7440774505728973 , -1.7631245115826686 , -1.7631245115826686 , 1.2748622100811735
0.7000000000000001 , 0.05 , 6459.848604367713 , 0.348064528397646 , 0.34568313969797404 , 0.0 , 5.687149781248636 , 3.8138071717182918 , 2.9430732514668696 , 3.203490994773237 , -4.144838540631913 , 7.39414952685697 , 0.35 , 0.35 , 6.120000000000001 , 0.0 , 0.35 , -0.35 , -0.19999999999999996 , 0.0 , 6469.894212526883 , 0.348064528397646 , -0.348064528397646 , 0.0 , 4.215943352508381 , 4.215943352508381 , 1.7954793517653267 , -1.755387101016529 , -1.755387101016529 , 0.7816714130077587
0.7500000000000001 , 0.05 , 6458.179651118357 , 0.34870202662883326 , 0.3471050106277655 , 0.0 , 5.856514291807308 , 3.597753778074691 , 3.324351135476496 , 3.570227863340616 , -4.496012607028133 , 7.85364242517596 , 0.35 , 0.35 , 6.27 , 0.0 , 0.35 , -0.35 , -0.19999999999999996 , 0.0 , 6469.894212526883 , 0.34870202662883326 , -0.34870202662883326 , 0.0 , 4.128366044674391 , 4.128366044674391 , 1.8222753109205123 , -1.747717304403976 , -1.747717304403976 , 0.2904051267722967
0.8000000000000002 , 0.05 , 6456.509866993059 , 0.3491295481317272 , 0.34805855115084056 , 0.0 , 6.044086941806288 , 3.3643251909841787 , 3.7281420107062946 , 3.931627104410944 , -4.839738157899427 , 8.29466524468774 , 0.35 , 0.35 , 5.92 , 0.0 , 0.35 , -0.35 , 0.30000000000000004 , 0.0 , 6469.894212526883 , 0.3491295481317272 , -0.3491295481317272 , 0.0 , 4.041170554445804 , 4.041170554445804 , 1.8245312890710017 , -1.7401142393265034 , -1.7401142393265034 , -0.20012245093114756
0.8500000000000002 , 0.05 , 6454.839527622868 , 0.3494162542377132 , 0.3486980181447114 , 0.0 , 6.249576372909438 , 3.1139079322938743 , 4.153522057346105 , 4.286747314815946 , -5.175470620115169 , 8.717211660964054 , 0.35 , 0.35 , 4.460000000000001 , 0.0 , 0.35 , -0.35 , 1.3 , 0.0 , 6469.392981840526 , 0.3494162542377132 , -0.3494162542377132 , 0.0 , 3.9514906715981026 , 3.9514906715981026 , 1.8101494569021925 , -1.8516851702728072 , -1.8516851702728072 , -0.3619906058826384
0.9000000000000002 , 0.05 , 6453.168816774288 , 0.34960852618345933 , 0.3491268599467688 , 0.0 , 6.472648929945189 , 2.8469132389788765 , 4.599568213545872 , 4.6348288234374735 , -5.50276268825936 , 9.121322137426159 , 0.35 , 0.35 , 4.58 , 0.0 , 0.35 , -0.35 , 1.3 , 0.0 , 6467.721983365448 , 0.34960852618345933 , -0.34960852618345933 , 0.0 , 3.849455797404554 , 3.849455797404554 , 1.8063880411118411 , -2.2401553754295978 , -2.2401553754295978 , 0.24204931822322334
0.9500000000000003 , 0.05 , 6451.4978572002765 , 0.34973746833135616 , 0.34941445147683137 , 0.0 , 6.712936621176899 , 2.5637726034704014 , 5.065360953260993 , 4.975251665162748 , -5.821249185970238 , 9.507099601382858 , 0.19999999999999996 , 0.32000000000000006 , 3.4699999999999998 , 0.0 , 0.35 , -0.35 , 1.3 , 0.0 , 6466.050831110522 , 0.34973746833135616 , -0.34973746833135616 , 0.0 , 3.7278224737051575 , 3.7278224737051575 , 1.8335714288246483 , -2.6243508026279128 , -2.6243508026279128 , 0.8449516929308856
1.0000000000000002 , 0.05 , 6449.842538176103 , 0.30006883601509626 , 0.3396562964104952 , 0.0 , 6.970011171597372 , 2.2653583289692807 , 5.550170345162296 , 5.305390261857324 , -6.103390286507182 , 9.886296811190183 , -0.08000000000000007 , 0.32000000000000006 , 3.0599999999999996 , 0.0 , 0.24 , -0.24 , 0.30000000000000004 , 0.0 , 6464.379575791086 , 0.3498239400079168 , -0.3498239400079168 , 0.0 , 3.5871000294942883 , 3.5871000294942883 , 1.8908390931084655 , -3.003593411105631 , -3.003593411105631 , 1.445102807338329
1.0500000000000003 , 0.05 , 6448.246982611537 , 0.17423235155610492 , 0.33318198070462646 , 0.0 , 7.243351351053443 , 1.9551059026943467 , 6.054183904423183 , 5.627610775275689 , -6.278591052483561 , 10.277740912662772 , -0.28 , 0.1200000000000001 , 1.9799999999999986 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , -0.19999999999999996 , 0.0 , 6463.883971316713 , 0.31339485371309445 , -0.31339485371309445 , 0.0 , 3.4343109134933654 , 3.4343109134933654 , 1.9597441058669272 , -3.0945239712220585 , -3.0945239712220585 , 1.2823575328306567
1.1000000000000003 , 0.05 , 6446.788745039154 , 0.024154133647174947 , 0.26250001167785747 , 0.0 , 7.532054653005245 , 1.6400445807256387 , 6.578262725017016 , 5.904008391674601 , -6.291356916480202 , 10.689711857516109 , -0.28 , 0.1200000000000001 , 2.039999999999999 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , -0.19999999999999996 , 0.0 , 6463.883971316713 , 0.22288019895179131 , -0.22288019895179131 , 0.0 , 3.2800725643142044 , 3.2800725643142044 , 2.011854545284619 , -3.070734238029508 , -3.070734238029508 , 0.7890862814354462
1.1500000000000004 , 0.05 , 6445.43176180842 , -0.07602699118697101 , 0.21556390304246761 , 0.0 , 7.832552531128435 , 1.3282722188852367 , 7.1231704602156105 , 6.104507942958287 , -6.158512710483624 , 11.104375519806982 , -0.35 , -0.15999999999999992 , 0.3699999999999992 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , -0.19999999999999996 , 0.0 , 6463.883971316713 , 0.16264381872841496 , -0.16264381872841496 , 0.0 , 3.127122310138078 , 3.127122310138078 , 2.0390206663094115 , -3.047340348323638 , -3.047340348323638 , 0.2978000165705361
