time , step-size , {uav2}.uav2.batteryCharge , {uav2}.uav2.currentPitch , {uav2}.uav2.currentRoll , {uav2}.uav2.currentYaw , {uav2}.uav2.posX , {uav2}.uav2.posY , {uav2}.uav2.posZ , {uav2}.uav2.velX , {uav2}.uav2.velY , {uav2}.uav2.velZ , {uavCont2}.controller2.pitchOut , {uavCont2}.controller2.rollOut , {uavCont2}.controller2.throttleOut , {uavCont2}.controller2.yawOut , {uavCont}.controller.pitchOut , {uavCont}.controller.rollOut , {uavCont}.controller.throttleOut , {uavCont}.controller.yawOut , {uavGlobalCont}.global.uav1TargetX , {uavGlobalCont}.global.uav1TargetY , {uavGlobalCont}.global.uav1TargetZ , {uavGlobalCont}.global.uav2TargetX , {uavGlobalCont}.global.uav2TargetY , {uavGlobalCont}.global.uav2TargetZ , {uav}.uav.batteryCharge , {uav}.uav.currentPitch , {uav}.uav.currentRoll , {uav}.uav.currentYaw , {uav}.uav.posX , {uav}.uav.posY , {uav}.uav.posZ , {uav}.uav.velX , {uav}.uav.velY , {uav}.uav.velZ
1.900000000000001 , 0.05 , 6453.317893633252 , -0.34912820518674187 , -0.34958900725469766 , 0.0 , 5.993424847835692 , -2.6351391887016864 , 7.664900482919366 , 1.0220941678129751 , -4.993385385424191 , -0.19375775590589833 , -0.35 , -0.35 , -2.3399999999999994 , 0.0 , -0.12 , 0.12 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6454.151893082052 , -0.2550652598507685 , 0.2550652598507685 , 0.0 , 0.9606151480767765 , 0.9606151480767765 , 0.5839109618803812 , -1.5370259116159477 , -1.5370259116159477 , 0.6422928253714997
1.950000000000001 , 0.05 , 6453.317893633252 , -0.34941535362680903 , -0.34972437847266974 , 0.0 , 6.044464370534389 , -2.883262433918951 , 7.642958523994937 , 1.0194891335784255 , -4.9318194825620925 , -0.6837282864801184 , -0.35 , -0.35 , -2.4299999999999997 , 0.0 , -0.12 , 0.12 , -0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6454.151893082052 , -0.21057798132651068 , 0.21057798132651068 , 0.0 , 0.8839111433789455 , 0.8839111433789455 , 0.6037476480355849 , -1.5311424003561456 , -1.5311424003561456 , 0.1513511321919363
2.000000000000001 , 0.05 , 6453.317893633252 , -0.34960792221232895 , -0.3498151616368022 , 0.0 , 6.095373973108563 , -3.128345125128285 , 7.5965544684470725 , 1.0168973446006933 , -4.871753235466067 , -1.172027257374625 , -0.35 , -0.35 , -1.5199999999999996 , 0.0 , -0.35 , 0.35 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6454.151893082052 , -0.18074375239236648 , 0.18074375239236648 , 0.0 , 0.8075001901582821 , 0.8075001901582821 , 0.5990529045833981 , -1.5253037597661336 , -1.5253037597661336 , -0.33908919951951055
2.0500000000000007 , 0.05 , 6453.317893633252 , -0.3497572568329524 , -0.349885562888066 , 0.0 , 6.15629493019251 , -3.4185342892888113 , 7.508743132927244 , 1.0138045397657434 , -4.801577246051916 , -1.754119198061514 , -0.35 , -0.35 , -0.6999999999999993 , 0.0 , -0.35 , 0.35 , 1.0 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6454.151893082052 , -0.24570366530043203 , 0.24570366530043203 , 0.0 , 0.7161907351882444 , 0.7161907351882444 , 0.5610763881493709 , -1.51835590089412 , -1.51835590089412 , -0.9264035010728889
2.1000000000000005 , 0.05 , 6453.317893633252 , -0.34983721064856893 , -0.34992325574615357 , 0.0 , 6.206921023720553 , -3.6571831846126766 , 7.409002990646288 , 1.0112415371060388 , -4.744623302083742 , -2.2346249197536774 , -0.35 , -0.35 , -0.7899999999999996 , 0.0 , -0.35 , 0.35 , 1.0 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6452.580011491398 , -0.2800563929815944 , 0.2800563929815944 , 0.0 , 0.6477449498474915 , 0.6477449498474915 , 0.5303140220882817 , -1.2015807257159672 , -1.2015807257159672 , -0.2617775660304129
2.1500000000000004 , 0.05 , 6453.317893633252 , -0.3498908295823044 , -0.3499485334748587 , 0.0 , 6.2574192907165616 , -3.8930179785416135 , 7.28536611441414 , 1.008691460835863 , -4.689004633388975 , -2.70979368059584 , -0.35 , -0.35 , -0.8799999999999994 , 0.0 , -0.35 , 0.35 , 1.15 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6450.971797384605 , -0.3030941506541225 , 0.3030941506541225 , 0.0 , 0.5961789817483271 , 0.5961789817483271 , 0.5334216770599431 , -0.8570954668835917 , -0.8570954668835917 , 0.38315180851028025
2.2 , 0.05 , 6453.317893633252 , -0.3499267877167943 , -0.34996548532199667 , 0.0 , 6.307790375056964 , -4.126104264639873 , 7.138125983983443 , 1.0061542134107122 , -4.634674826294946 , -3.1785700696961623 , -0.35 , -0.35 , 0.030000000000000693 , 0.0 , -0.35 , 0.35 , 1.3 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6449.341133216464 , -0.3185438198479071 , 0.3185438198479071 , 0.0 , 0.5623170923941138 , 0.5623170923941138 , 0.5683958663019395 , -0.49480713597230175 , -0.49480713597230175 , 1.0133891961896495
2.25 , 0.05 , 6453.267750973235 , -0.34995090209852325 , -0.3499768536345828 , 0.0 , 6.357748120021454 , -4.356220146939286 , 6.968410335858342 , 0.9916905636186519 , -4.569753992206845 , -3.6074415451683124 , -0.35 , -0.35 , 0.8500000000000005 , 0.0 , -0.35 , 0.35 , 0.09999999999999998 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6447.696295104348 , -0.3289047361137297 , 0.3289047361137297 , 0.0 , 0.5468840610935387 , 0.5468840610935387 , 0.6345596140738657 , -0.12078278993329719 , -0.12078278993329719 , 1.631009351071828
2.3 , 0.05 , 6451.847030232033 , -0.349967073777461 , -0.349984477495865 , 0.0 , 6.399132377066973 , -4.5753171209588706 , 6.798864664334819 , 0.6508718496648954 , -4.182659595902658 , -3.140169041991958 , -0.35 , -0.35 , 0.7600000000000007 , 0.0 , -0.35 , 0.35 , 0.25 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6447.530900973712 , -0.3358530134212189 , 0.3358530134212189 , 0.0 , 0.5421383588319384 , 0.5421383588319384 , 0.707464085584377 , -0.0825497350245628 , -0.0825497350245628 , 1.245751010691177
2.3499999999999996 , 0.05 , 6450.576731526426 , -0.34997791889066376 , -0.34998959023888726 , 0.0 , 6.424041851815458 , -4.775799509903558 , 6.651026028482541 , 0.3470829289066465 , -3.839306394436288 , -2.7782707741501826 , -0.35 , -0.35 , 1.9000000000000004 , 0.0 , -0.35 , 0.35 , 0.4 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6447.115935072408 , -0.3405126937335697 , 0.3405126937335697 , 0.0 , 0.5403710313534172 , 0.5403710313534172 , 0.7641271701473711 , 0.014366886464684432 , 0.014366886464684429 , 1.0274411573539202
2.3999999999999995 , 0.05 , 6448.905279491056 , -0.34998519188197363 , -0.3499930189661744 , 0.0 , 6.4315167789252286 , -4.95703167873233 , 6.527325136300039 , -0.05185127852939325 , -3.4075891462604315 , -2.160715800314451 , -0.35 , -0.35 , 1.8400000000000003 , 0.0 , -0.35 , 0.35 , 0.55 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6446.4504340022395 , -0.3436375863727721 , 0.3436375863727721 , 0.0 , 0.544938457836516 , 0.544938457836516 , 0.8139991636625797 , 0.17087026966500385 , 0.17087026966500385 , 0.9738964235089856
2.4499999999999993 , 0.05 , 6447.233823183865 , -0.3499900693232326 , -0.3499953183523862 , 0.0 , 6.418956498464277 , -5.116771773251727 , 6.434583341720248 , -0.450462626985598 , -2.9832433280276227 , -1.5500007904417572 , -0.35 , -0.35 , 0.7200000000000006 , 0.0 , -0.35 , 0.35 , 1.3499999999999999 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6445.53395607435 , -0.34573321383044525 , 0.34573321383044525 , 0.0 , 0.5588287439964958 , 0.5588287439964958 , 0.8652853278355641 , 0.38723851592852143 , 0.38723851592852143 , 1.083852811432042
2.499999999999999 , 0.05 , 6446.030372580079 , -0.34999334025155104 , -0.34999686037556504 , 0.0 , 6.389162724070925 , -5.258125530083652 , 6.364921170985413 , -0.7366687274986562 , -2.6761398340068774 , -1.2490853698734612 , -0.35 , -0.35 , 0.6600000000000006 , 0.0 , -0.35 , 0.35 , 1.4999999999999998 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6443.865925314391 , -0.34713859153406906 , 0.34713859153406906 , 0.0 , 0.5878749927309445 , 0.5878749927309445 , 0.9340039761555394 , 0.7817372135896056 , 0.7817372135896056 , 1.6836139517549038
2.549999999999999 , 0.05 , 6444.927208258659 , -0.34999553381401466 , -0.3499978944930491 , 0.0 , 6.345768550107149 , -5.384911397451278 , 6.308379812306132 , -0.9979352064685887 , -2.3968892779259585 , -1.015434266607847 , -0.35 , -0.35 , -0.39999999999999947 , 0.0 , -0.35 , 0.35 , 1.1499999999999997 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6442.196757199077 , -0.3480810713067078 , 0.3480810713067078 , 0.0 , 0.6368168053469446 , 0.6368168053469446 , 1.033056087553556 , 1.1757421160315915 , 1.1757421160315915 , 2.277256336092645
2.5999999999999988 , 0.05 , 6444.927208258659 , -0.3499970048692667 , -0.3499985879968728 , 0.0 , 6.295671841484202 , -5.504137509770296 , 6.246150049790384 , -0.9954252212818109 , -2.3826742438062776 , -1.5019982475005926 , -0.35 , -0.35 , -0.4599999999999995 , 0.0 , -0.35 , 0.35 , 1.2999999999999996 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6440.526829754556 , -0.34871312069780214 , 0.34871312069780214 , 0.0 , 0.7054231307047325 , 0.7054231307047325 , 1.1616102786104574 , 1.5681269028401958 , 1.5681269028401958 , 2.863443228766892
2.6499999999999986 , 0.05 , 6444.927208258659 , -0.3499979913939682 , -0.3499990530770605 , 0.0 , 6.245962411415426 , -5.622917748086786 , 6.158959939195084 , -0.9929541926228536 , -2.3685654589805196 , -1.984849497759786 , -0.35 , -0.35 , -0.5799999999999996 , 0.0 , -0.35 , 0.35 , -0.16000000000000036 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6438.8563946197755 , -0.34913698807870547 , 0.34913698807870547 , 0.0 , 0.793587487333348 , 0.793587487333348 , 1.319258498542989 , 1.9578936665001534 , 1.9578936665001534 , 3.4407652607114696
2.6999999999999984 , 0.05 , 6444.927208258659 , -0.3499986529809379 , -0.3499993649709153 , 0.0 , 6.196376226426744 , -5.740996713042769 , 6.047741445224307 , -0.9904954016719929 , -2.3546227781360884 , -2.4629342262967717 , -0.35 , -0.35 , -0.6399999999999997 , 0.0 , -0.35 , 0.35 , -0.04000000000000026 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6438.8563946197755 , -0.3494212436434214 , 0.3494212436434214 , 0.0 , 0.8916379352138769 , 0.8916379352138769 , 1.479440669014106 , 1.9482789705511616 , 1.9482789705511616 , 2.924526253945212
2.7499999999999982 , 0.05 , 6444.927208258659 , -0.34999909665692286 , -0.3499995741343656 , 0.0 , 6.146912676903945 , -5.858382636623156 , 5.912760187859912 , -0.988048757743387 , -2.3408432851066863 , -2.93516968040501 , -0.35 , -0.35 , -0.6999999999999997 , 0.0 , -0.35 , 0.35 , -0.42000000000000015 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6438.8563946197755 , -0.34961187219780504 , 0.34961187219780504 , 0.0 , 0.9888153838654223 , 0.9888153838654223 , 1.6129271485823171 , 1.938835496188994 , 1.938835496188994 , 2.4161559322708097
2.799999999999998 , 0.05 , 6444.927208258659 , -0.34999939419660936 , -0.3499997144043589 , 0.0 , 6.0975711577447145 , -5.975083606710174 , 5.75433459981475 , -0.9856141710450056 , -2.32722413159146 , -3.4005276973635508 , -0.35 , -0.35 , 0.2400000000000002 , 0.0 , -0.35 , 0.35 , 0.19999999999999996 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6438.8563946197755 , -0.34973971224829864 , 0.34973971224829864 , 0.0 , 1.0855229423863346 , 1.0855229423863346 , 1.7211538619299118 , 1.9294831268206505 , 1.9294831268206505 , 1.9138924633610943
2.849999999999998 , 0.05 , 6444.526056742968 , -0.3499995937338123 , -0.3499998084727584 , 0.0 , 6.046057942156132 , -6.0888188632798785 , 5.5790909774928386 , -1.0786495697776746 , -2.218594554117749 , -3.5981641409721203 , -0.35 , -0.35 , 2.3800000000000003 , 0.0 , -0.35 , 0.35 , 0.9400000000000002 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6438.522143197262 , -0.34982544483208217 , 0.34982544483208217 , 0.0 , 1.1836715578601749 , 1.1836715578601749 , 1.8096210641381805 , 1.9995174483030798 , 1.9995174483030798 , 1.633951291080089
2.8999999999999977 , 0.05 , 6442.854591977065 , -0.34999972754821473 , -0.34999987155726847 , 0.0 , 5.9825510611986665 , -6.189808780834977 , 5.414129665179058 , -1.4732651090125497 , -1.8096720757065754 , -2.969146258111488 , -0.35 , -0.35 , 2.3500000000000005 , 0.0 , -0.35 , 0.35 , 1.0600000000000003 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6436.951097123564 , -0.3498829391454355 , 0.3498829391454355 , 0.0 , 1.2924367855803423 , 1.2924367855803423 , 1.90370894137268 , 2.3621380932157923 , 2.3621380932157923 , 2.160878017501575
2.9499999999999975 , 0.05 , 6441.18312713257 , -0.34999981728734136 , -0.34999991386324397 , 0.0 , 5.899081897443707 , -6.270149373271946 , 5.281193104623652 , -1.864905444425901 , -1.404546673664636 , -2.3498231043126947 , -0.35 , -0.16000000000000003 , 2.3200000000000003 , 0.0 , -0.35 , 0.35 , 1.1800000000000004 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6435.279725589731 , -0.34992149620183216 , 0.34992149620183216 , 0.0 , 1.4200933071057422 , 1.4200933071057422 , 2.0263727811878662 , 2.7441962556389226 , 2.7441962556389226 , 2.7469656007256815
2.9999999999999973 , 0.05 , 6439.528600527287 , -0.34999987746853783 , -0.2869768105103998 , 0.0 , 5.796672779065378 , -6.330239708748709 , 5.179220738764022 , -2.2172830409290016 , -0.9978827692304446 , -1.7257681693435392 , -0.35 , 0.12 , 1.2900000000000003 , 0.0 , -0.35 , 0.35 , 0.8000000000000005 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6433.608323264211 , -0.3499473534825138 , 0.3499473534825138 , 0.0 , 1.5667488588198206 , 1.5667488588198206 , 2.178209452122424 , 3.121027727656796 , 3.121027727656796 , 3.32489670128325
3.049999999999997 , 0.05 , 6437.937721283913 , -0.349999917827482 , -0.15227748036319222 , 0.0 , 5.679172665015369 , -6.369795880641576 , 5.1090068748665525 , -2.4532055395860937 , -0.5822963011794023 , -1.0771305387025172 , -0.35 , 0.32000000000000006 , 0.2300000000000002 , 0.0 , -0.35 , 0.35 , -0.7199999999999998 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6432.271184886141 , -0.34996469399101565 , 0.34996469399101565 , 0.0 , 1.730199681580285 , 1.730199681580285 , 2.3534968294857816 , 3.412972314163011 , 3.412972314163011 , 3.6767859061561836
3.099999999999997 , 0.05 , 6437.599420533555 , -0.3499999448931516 , 0.003744373030791278 , 0.0 , 5.556094858981931 , -6.39614395229983 , 5.050496087738945 , -2.456747123325642 , -0.4843698351999782 , -1.2978203167266156 , -0.35 , 0.32000000000000006 , 0.20000000000000018 , 0.0 , -0.35 , 0.35 , -0.6299999999999999 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6432.271184886141 , -0.34997632294917264 , 0.34997632294917264 , 0.0 , 1.9004385568208642 , 1.9004385568208642 , 2.525163285344174 , 3.3839900938859295 , 3.3839900938859295 , 3.1567411999233985
3.149999999999997 , 0.05 , 6437.307013362804 , -0.34999996304403447 , 0.10791144143452422 , 0.0 , 5.433869695976165 , -6.418217882790294 , 4.9793007243003204 , -2.427972865711105 , -0.39922187260481934 , -1.55131312664668 , -0.35 , 0.32000000000000006 , 0.17000000000000015 , 0.0 , -0.35 , 0.35 , -0.54 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6432.271184886141 , -0.3499841216055848 , 0.3499841216055848 , 0.0 , 2.0689262024408963 , 2.0689262024408963 , 2.670177386589293 , 3.3556018459834815 , 3.3556018459834815 , 2.6451597740648674
3.1999999999999966 , 0.05 , 6437.045590213097 , -0.349999975216449 , 0.17776835939503857 , 0.0 , 5.313493160447138 , -6.436370627720778 , 4.894571188547755 , -2.3848704764599407 , -0.32754769367497844 , -1.8391701992460818 , -0.35 , 0.32000000000000006 , 0.14000000000000012 , 0.0 , -0.35 , 0.35 , -0.4500000000000002 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6432.271184886141 , -0.34998935157038585 , 0.34998935157038585 , 0.0 , 2.236006297522882 , 2.236006297522882 , 2.7897867312448525 , 3.327685931953753 , 3.327685931953753 , 2.140302408977654
3.2499999999999964 , 0.05 , 6436.824080235833 , -0.3499999833795602 , 0.22461607299323702 , 0.0 , 5.195392826940494 , -6.451272833843588 , 4.79461092921793 , -2.3381423885397674 , -0.2691577764943378 , -2.160307342227381 , -0.35 , 0.32000000000000006 , 1.34 , 0.0 , -0.24 , 0.24 , 0.22999999999999954 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6432.271184886141 , -0.3499928589093908 , 0.3499928589093908 , 0.0 , 2.4017021647265144 , 2.4017021647265144 , 2.884293539899613 , 3.3002306607894103 , 3.3002306607894103 , 1.6408209818959878
3.2999999999999963 , 0.05 , 6435.215026183132 , -0.34999998885393707 , 0.25603326592779163 , 0.0 , 5.085368282503987 , -6.454773087429525 , 4.701854379572419 , -2.0481558038363135 , 0.14275313876904072 , -1.513770493755193 , -0.35 , 0.32000000000000006 , 1.34 , 0.0 , -0.24 , 0.24 , 0.3199999999999994 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6431.891187945062 , -0.3135081347530918 , 0.3135081347530918 , 0.0 , 2.5681601972675097 , 2.5681601972675097 , 2.9599972913635515 , 3.359969995433375 , 3.359969995433375 , 1.3989194420674502
3.349999999999996 , 0.05 , 6433.589327349119 , -0.3499999925251846 , 0.2771023840570696 , 0.0 , 4.990765130362145 , -6.43740306480301 , 4.642057814752517 , -1.732259142702655 , 0.5514877787224783 , -0.8799629045736528 , -0.35 , 0.32000000000000006 , 2.34 , 0.0 , -0.24 , 0.24 , 0.9099999999999993 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6431.373432392806 , -0.28929630657334643 , 0.28929630657334643 , 0.0 , 2.738242153047362 , 2.738242153047362 , 3.0264675315051317 , 3.442929842733407 , 3.442929842733407 , 1.2650465332842464
3.399999999999996 , 0.05 , 6431.953082343405 , -0.3499999949872107 , 0.29123183666826175 , 0.0 , 4.912404359832266 , -6.399674875178427 , 4.6137246151356095 , -1.3998081739809853 , 0.9570539155909799 , -0.25453895062294424 , -0.35 , 0.32000000000000006 , 1.34 , 0.0 , -0.24 , 0.24 , 0.9999999999999991 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6429.923314322944 , -0.2730592777239684 , 0.2730592777239684 , 0.0 , 2.916968260322595 , 2.916968260322595 , 3.1025920255354493 , 3.7103995705966404 , 3.7103995705966404 , 1.8076775765591617
3.4499999999999957 , 0.05 , 6430.310043928893 , -0.349999996638304 , 0.3007073842382619 , 0.0 , 4.850951245848502 , -6.341751791517162 , 4.616527090719716 , -1.0568058888916698 , 1.359231293759048 , 0.3659675394535032 , -0.35 , 0.35 , 0.3400000000000001 , 0.0 , -0.24 , 0.24 , -0.08000000000000096 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6428.3471217787655 , -0.2621703393134404 , 0.2621703393134404 , 0.0 , 3.1094815756139544 , 3.1094815756139544 , 3.209082036875432 , 3.988226194486543 , 3.988226194486543 , 2.4560111151403055
3.4999999999999956 , 0.05 , 6429.748941255765 , -0.3499999977455666 , 0.3170129330020646 , 0.0 , 4.801377749028686 , -6.270210752534528 , 4.632701612366443 , -0.9341551480819323 , 1.4914353091288486 , 0.2513999483119365 , -0.35 , 0.35 , 0.3400000000000001 , 0.0 , -0.24 , 0.24 , -0.02000000000000135 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6428.3471217787655 , -0.25486795777503396 , 0.25486795777503396 , 0.0 , 3.308209652529872 , 3.308209652529872 , 3.320432266217801 , 3.948732159385012 , 3.948732159385012 , 1.953033087455297
3.5499999999999954 , 0.05 , 6429.1853315897115 , -0.3499999984881233 , 0.32787808691993314 , 0.0 , 4.75783397556668 , -6.192365956118071 , 4.642375428367566 , -0.8069630481482637 , 1.622083097495822 , 0.1353251586335056 , -0.35 , 0.35 , -0.6599999999999999 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , -0.46000000000000174 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6428.3471217787655 , -0.24997080672852762 , 0.24997080672852762 , 0.0 , 3.5046778457055257 , 3.5046778457055257 , 3.405619642947482 , 3.9101321104692333 , 3.9101321104692333 , 1.4552266420994604
3.599999999999995 , 0.05 , 6429.1853315897115 , -0.3499999989860994 , 0.3351645180108718 , 0.0 , 4.717653240758711 , -6.111290232036182 , 4.637253287751816 , -0.8053484996458408 , 1.6155097052801215 , -0.3551078934383392 , -0.35 , 0.2 , -0.6599999999999999 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , 0.09999999999999787 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6428.3471217787655 , -0.15381046643708118 , 0.15381046643708118 , 0.0 , 3.699234818763657 , 3.699234818763657 , 3.466012608703791 , 3.8722794081445784 , 3.8722794081445784 , 0.9610304916776805
3.649999999999995 , 0.05 , 6429.1853315897115 , -0.3499999993200541 , 0.2902958683144497 , 0.0 , 4.677426300252693 , -6.03067744328772 , 4.6072525135192475 , -0.8037302923796474 , 1.6090112751244303 , -0.8446599091291035 , -0.35 , 0.2 , 0.3400000000000001 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , 0.7199999999999971 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6428.21330665694 , -0.08997391652906504 , 0.08997391652906504 , 0.0 , 3.8922968076334206 , 3.8922968076334206 , 3.504674124571274 , 3.8496426608310927 , 3.8496426608310927 , 0.5908522811071084
3.699999999999995 , 0.05 , 6428.631133648233 , -0.3499999995440121 , 0.2605545606848419 , 0.0 , 4.639889632741381 , -5.947070847201694 , 4.561917239672603 , -0.6953312460787519 , 1.7407743441891241 , -0.9529757369850635 , -0.35 , 0.2 , 0.3400000000000001 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , 0.7799999999999967 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6427.323326908132 , -0.04716360518841535 , 0.04716360518841535 , 0.0 , 4.08543692747519 , 4.08543692747519 , 3.5432916725572388 , 3.8718088514690594 , 3.8718088514690594 , 0.9848779878661401
3.7499999999999947 , 0.05 , 6428.082167077552 , -0.34999999969420365 , 0.24060933117077526 , 0.0 , 4.6076260901290675 , -5.8567423030717185 , 4.511623788485781 , -0.5966436958921253 , 1.8722810219839174 , -1.05831811376151 , -0.35 , 0.2 , 0.3400000000000001 , 0.0 , 0.040000000000000036 , -0.040000000000000036 , 0.8399999999999963 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6426.416023081234 , -0.018453990403089683 , 0.018453990403089683 , 0.0 , 4.278976715141845 , 4.278976715141845 , 3.604192091834241 , 3.864966523394302 , 3.864966523394302 , 1.453892518973942
3.7999999999999945 , 0.05 , 6427.536895870864 , -0.3499999997949257 , 0.22723358504276142 , 0.0 , 4.5801207917621305 , -5.759853512838424 , 4.4561186025718165 , -0.5045404929149988 , 2.0031219711704114 , -1.1615684046132893 , -0.35 , 0.2 , 0.3400000000000001 , 0.0 , 0.32000000000000006 , -0.32000000000000006 , 0.8999999999999959 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6425.481464767966 , 7.993613084440678E-4 , -7.993613084440678E-4 , 0.0 , 4.4715948400951095 , 4.4715948400951095 , 3.6903408180537323 , 3.8363096681671918 , 3.8363096681671918 , 1.9942277508120567
3.8499999999999943 , 0.05 , 6426.994186396624 , -0.34999999986247227 , 0.2182634909982232 , 0.0 , 4.557101173298032 , -5.656445404144631 , 4.395491805775167 , -0.41690375725914924 , 2.133011152655961 , -1.263254239106732 , -0.35 , 0.2 , 1.34 , 0.0 , 0.32000000000000006 , -0.32000000000000006 , 0.5199999999999951 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6424.391219872987 , 0.10658731181730126 , -0.10658731181730126 , 0.0 , 4.661525121134303 , 4.661525121134303 , 3.8051715547700287 , 3.7387109780620325 , 3.7387109780620325 , 2.5983262682878236
3.899999999999994 , 0.05 , 6425.403144818341 , -0.34999999990777064 , 0.2122479322101163 , 0.0 , 4.542323458576621 , -5.540034600310642 , 4.3477502652066455 , -0.168870601960016 , 2.5335606621095934 , -0.6168344053005119 , -0.35 , 0.2 , 1.34 , 0.0 , 0.32000000000000006 , -0.32000000000000006 , 0.5799999999999947 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6423.671996599452 , 0.17688036652496067 , -0.17688036652496067 , 0.0 , 4.845465802550104 , 4.845465802550104 , 3.93863769750906 , 3.6134999048670804 , 3.6134999048670804 , 2.719227837757436
3.949999999999994 , 0.05 , 6423.815614779487 , -0.3499999999381488 , 0.2082137551598541 , 0.0 , 4.539955158233342 , -5.403437537297538 , 4.3330445914004105 , 0.07329523669310858 , 2.929405304213258 , 0.02858812073959091 , -0.35 , 0.2 , 1.34 , 0.0 , 0.32000000000000006 , -0.32000000000000006 , 0.13999999999999435 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6422.8129623791665 , 0.2240205638172072 , -0.2240205638172072 , 0.0 , 5.02197714571307 , 5.02197714571307 , 4.079039401037022 , 3.441388859902334 , 3.441388859902334 , 2.8968617182028593
3.999999999999994 , 0.05 , 6422.230461768983 , -0.3499999999585211 , 0.2055083399114755 , 0.0 , 4.549591083471445 , -5.247182336234383 , 4.350611816018662 , 0.3115420416497293 , 3.3197397060612075 , 0.6739925904124388 , -0.35 , 0.2 , 0.3400000000000001 , 0.0 , 0.32000000000000006 , -0.32000000000000006 , 0.19999999999999396 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6422.597387733779 , 0.2556339032857192 , -0.2556339032857192 , 0.0 , 5.192219059869165 , 5.192219059869165 , 4.21573605096219 , 3.372313061611022 , 3.372313061611022 , 2.550807613278523
