time , step-size , {uavCont}.controller.pitchOut , {uavCont}.controller.rollOut , {uavCont}.controller.throttleOut , {uavCont}.controller.yawOut , {uavGlobalCont}.global.uav1TargetX , {uavGlobalCont}.global.uav1TargetY , {uavGlobalCont}.global.uav1TargetZ , {uav}.uav.batteryCharge , {uav}.uav.currentPitch , {uav}.uav.currentRoll , {uav}.uav.currentYaw , {uav}.uav.posX , {uav}.uav.posY , {uav}.uav.posZ , {uav}.uav.velX , {uav}.uav.velY , {uav}.uav.velZ
0.5499999999999999 , 0.05 , 0.35 , -0.35 , 3.8 , 0.0 , 0.0 , 0.0 , 4.0 , 6467.354891770044 , 0.3435827365857965 , -0.3435827365857965 , 0.0 , 4.495871984163778 , 4.495871984163778 , 0.750603308671483 , -2.72354541541579 , -2.72354541541579 , 3.35068871619325
0.6 , 0.05 , 0.35 , -0.35 , 3.8 , 0.0 , 0.0 , 0.0 , 4.0 , 6465.6886131308465 , 0.345696430256446 , -0.345696430256446 , 0.0 , 4.350352236816315 , 4.350352236816315 , 0.9325540799606113 , -3.09662401525265 , -3.09662401525265 , 3.9251389802686165
0.65 , 0.05 , 0.32000000000000006 , -0.32000000000000006 , 3.3 , 0.0 , 0.0 , 0.0 , 4.0 , 6464.020612221055 , 0.3471139235929382 , -0.3471139235929382 , 0.0 , 4.186275914102352 , 4.186275914102352 , 1.1429149515585169 , -3.465575157576967 , -3.465575157576967 , 4.486944760391963
0.7000000000000001 , 0.05 , 0.32000000000000006 , -0.32000000000000006 , 3.3 , 0.0 , 0.0 , 0.0 , 4.0 , 6462.356562312893 , 0.3381135075990819 , -0.3381135075990819 , 0.0 , 4.003955318461133 , 4.003955318461133 , 1.381095133976033 , -3.8243719397441733 , -3.8243719397441733 , 5.0392563767419025
0.7500000000000001 , 0.05 , 0.32000000000000006 , -0.32000000000000006 , 1.5699999999999998 , 0.0 , 0.0 , 0.0 , 4.0 , 6460.700236902176 , 0.3321473497691414 , -0.3321473497691414 , 0.0 , 3.8040615012285386 , 3.8040615012285386 , 1.6467094542142502 , -4.169088529233126 , -4.169088529233126 , 5.583519756897956
0.8000000000000002 , 0.05 , 0.32000000000000006 , -0.32000000000000006 , 1.0399999999999996 , 0.0 , 0.0 , 0.0 , 4.0 , 6459.049055221057 , 0.32814630217845486 , -0.32814630217845486 , 0.0 , 3.5872360446928306 , 3.5872360446928306 , 1.9392639402384768 , -4.5019174852328945 , -4.5019174852328945 , 6.116379378568319
0.8500000000000002 , 0.05 , -0.15999999999999992 , 0.15999999999999992 , 0.47999999999999954 , 0.0 , 0.0 , 0.0 , 4.0 , 6457.401383545044 , 0.32546310433501163 , -0.32546310433501163 , 0.0 , 3.354039599650812 , 3.354039599650812 , 2.258127425371558 , -4.8241047467637905 , -4.8241047467637905 , 6.635522254472933
0.9000000000000002 , 0.05 , -0.15999999999999992 , 0.15999999999999992 , 0.44999999999999973 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.663654715022 , 0.16444735515418768 , -0.16444735515418768 , 0.0 , 3.1102625023367834 , 3.1102625023367834 , 2.5892214182473428 , -4.902567051518814 , -4.902567051518814 , 6.594378708123337
0.9500000000000003 , 0.05 , -0.15999999999999992 , 0.15999999999999992 , -0.81 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , 0.05758212666278441 , -0.05758212666278441 , 0.0 , 2.8648923438558382 , 2.8648923438558382 , 2.917715799106102 , -4.901535580417902 , -4.901535580417902 , 6.546566149841269
1.0000000000000002 , 0.05 , -0.15999999999999992 , 0.15999999999999992 , -0.8700000000000001 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.014084241738997846 , 0.014084241738997846 , 0.0 , 2.6212740455496286 , 2.6212740455496286 , 3.2307963634305454 , -4.842184920328212 , -4.842184920328212 , 5.957963067416677
1.0500000000000003 , 0.05 , -0.35 , 0.35 , -1.7200000000000002 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.06214541591515322 , 0.06214541591515322 , 0.0 , 2.3806189620338416 , 2.3806189620338416 , 3.5143474371397163 , -4.784269380286846 , -4.784269380286846 , 5.386996666239629
1.1000000000000003 , 0.05 , -0.35 , 0.35 , -1.81 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.15739951614948802 , 0.15739951614948802 , 0.0 , 2.1428252085724124 , 2.1428252085724124 , 3.769738676311052 , -4.727722871621059 , -4.727722871621059 , 4.83121021111593
1.1500000000000004 , 0.05 , -0.35 , 0.35 , -1.9 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.22083752662258443 , 0.22083752662258443 , 0.0 , 1.907825543254541 , 1.907825543254541 , 3.9976805772689965 , -4.672497418971 , -4.672497418971 , 4.288693844829053
1.2000000000000004 , 0.05 , -0.35 , 0.35 , -1.49 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.26338056792255954 , 0.26338056792255954 , 0.0 , 1.6755550669544934 , 1.6755550669544934 , 4.198792110464386 , -4.618547262704729 , -4.618547262704729 , 3.757691611351144
1.2500000000000004 , 0.05 , -0.35 , 0.35 , -2.4 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.2919109450506216 , 0.2919109450506216 , 0.0 , 1.4459511157467484 , 1.4459511157467484 , 4.373607782688232 , -4.565828732462864 , -4.565828732462864 , 3.236576787336089
1.3000000000000005 , 0.05 , -0.35 , 0.35 , -2.52 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.3110440957186704 , 0.3110440957186704 , 0.0 , 1.218953159426694 , 1.218953159426694 , 4.522583549497316 , -4.514300129265894 , -4.514300129265894 , 2.723830433354441
1.3500000000000005 , 0.05 , -0.35 , 0.35 , -2.64 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.3238752424239198 , 0.3238752424239198 , 0.0 , 0.9945027057257337 , 0.9945027057257337 , 4.646101722463501 , -4.463921615515258 , -4.463921615515258 , 2.2180225324613425
1.4000000000000006 , 0.05 , -0.35 , 0.35 , -2.2600000000000002 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.3324801151199033 , 0.3324801151199033 , 0.0 , 0.7725432098416221 , 0.7725432098416221 , 4.744474987125611 , -4.414655112278359 , -4.414655112278359 , 1.7177951939629759
1.4500000000000006 , 0.05 , -0.35 , 0.35 , -2.0000000000000004 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.3382507477698901 , 0.3382507477698901 , 0.0 , 0.5530199889339698 , 0.5530199889339698 , 4.817949623633768 , -4.3664642033009535 , -4.3664642033009535 , 1.2218474848775773
1.5000000000000007 , 0.05 , -0.35 , 0.35 , -2.1200000000000006 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.34212067151630843 , 0.34212067151630843 , 0.0 , 0.33588014126146887 , 0.33588014126146887 , 4.866708001892713 , -4.319314045238417 , -4.319314045238417 , 0.728921516016335
1.5500000000000007 , 0.05 , -0.35 , 0.35 , -2.2400000000000007 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.3447159345856232 , 0.3447159345856232 , 0.0 , 0.1210724696617056 , 0.1210724696617056 , 4.890870405627959 , -4.273171283640833 , -4.273171283640833 , 0.23778945781967495
1.6000000000000008 , 0.05 , -0.35 , 0.35 , -1.8600000000000008 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.3464563798347532 , 0.3464563798347532 , 0.0 , -0.09145259090331734 , -0.09145259090331734 , 4.890496472614156 , -4.228003974266208 , -4.228003974266208 , -0.2527061138533717
1.6500000000000008 , 0.05 , -0.35 , 0.35 , -1.100000000000001 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.34762356388674176 , 0.34762356388674176 , 0.0 , -0.3017430419924522 , -0.3017430419924522 , 4.865609894688215 , -4.183781509331705 , -4.183781509331705 , -0.7425387792511218
1.7000000000000008 , 0.05 , -0.35 , 0.35 , -1.220000000000001 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.34840630532138184 , 0.34840630532138184 , 0.0 , -0.5098453867592876 , -0.5098453867592876 , 4.8162716975872195 , -4.1404745483451135 , -4.1404745483451135 , -1.2305568836806375
1.7500000000000009 , 0.05 , -0.35 , 0.35 , -1.3400000000000012 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.34893123037708196 , 0.34893123037708196 , 0.0 , -0.7158046916753151 , -0.7158046916753151 , 4.742602159225729 , -4.09805495318808 , -4.09805495318808 , -1.7155826274083936
1.800000000000001 , 0.05 , -0.35 , 0.35 , -0.4600000000000013 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.34928325762632095 , 0.34928325762632095 , 0.0 , -0.9196646451073082 , -0.9196646451073082 , 4.6447797734942 , -4.056495727149273 , -4.056495727149273 , -2.196467153078675
1.850000000000001 , 0.05 , -0.35 , 0.35 , 0.2999999999999985 , 0.0 , 0.0 , 0.0 , 4.0 , 6456.07244099653 , -0.34951933548707675 , 0.34951933548707675 , 0.0 , -1.1214676129393675 , -1.1214676129393675 , 4.523039533237863 , -4.015770957629924 , -4.015770957629924 , -2.6721012164836595
1.900000000000001 , 0.05 , -0.35 , 0.35 , 0.17999999999999838 , 0.0 , 0.0 , 0.0 , 4.0 , 6455.5711167163145 , -0.3496776549253007 , 0.3496776549253007 , 0.0 , -1.3184016069984517 , -1.3184016069984517 , 4.385510299564733 , -3.8573886999723346 , -3.8573886999723346 , -2.815653595189282
1.950000000000001 , 0.05 , -0.35 , 0.35 , 0.05999999999999828 , 0.0 , 0.0 , 0.0 , 4.0 , 6455.270299363348 , -0.3497838277126993 , 0.3497838277126993 , 0.0 , -1.5085162606153775 , -1.5085162606153775 , 4.238041727821438 , -3.749466748528064 , -3.749466748528064 , -3.0875962965432984
2.000000000000001 , 0.05 , -0.35 , 0.35 , -0.06000000000000183 , 0.0 , 0.0 , 0.0 , 4.0 , 6455.170021821608 , -0.3498550297136061 , 0.3498550297136061 , 0.0 , -1.6944743529752926 , -1.6944743529752926 , 4.073815517261534 , -3.6909557025391764 , -3.6909557025391764 , -3.485499304757446
2.0500000000000007 , 0.05 , -0.35 , 0.35 , 0.699999999999998 , 0.0 , 5.0 , 5.0 , 4.0 , 6455.170021821608 , -0.349910246008436 , 0.349910246008436 , 0.0 , -1.9146908477539573 , -1.9146908477539573 , 3.8483013279988008 , -3.650542589751843 , -3.650542589751843 , -4.031644743288053
2.1000000000000005 , 0.05 , -0.35 , 0.35 , 0.5799999999999979 , 0.0 , 5.0 , 5.0 , 4.0 , 6454.0000464825 , -0.34993980883477477 , 0.34993980883477477 , 0.0 , -2.089723771232917 , -2.089723771232917 , 3.653799232958846 , -3.3406418372241817 , -3.3406418372241817 , -3.719121873391957
2.1500000000000004 , 0.05 , -0.35 , 0.35 , 2.839999999999998 , 0.0 , 5.0 , 5.0 , 4.0 , 6453.0306246524315 , -0.3499596343704827 , 0.3499596343704827 , 0.0 , -2.2502608171571223 , -2.2502608171571223 , 3.472396788027726 , -3.083489842628014 , -3.083489842628014 , -3.5427791082790905
2.2 , 0.05 , -0.35 , 0.35 , 1.8999999999999977 , 0.0 , 5.0 , 5.0 , 4.0 , 6451.359191874264 , -0.3499729298470925 , 0.3499729298470925 , 0.0 , -2.3940844811227437 , -2.3940844811227437 , 3.310563888419402 , -2.6638781639026794 , -2.6638781639026794 , -2.9141256839979626
2.25 , 0.05 , -0.35 , 0.35 , 1.019999999999998 , 0.0 , 5.0 , 5.0 , 4.0 , 6449.68774848095 , -0.34998184611048566 , 0.34998184611048566 , 0.0 , -2.51690602690105 , -2.51690602690105 , 3.1803760727639396 , -2.249906669132048 , -2.249906669132048 , -2.2948643571189273
2.3 , 0.05 , -0.35 , 0.35 , 1.079999999999998 , 0.0 , 5.0 , 5.0 , 4.0 , 6448.016297969172 , -0.3499878255691563 , 0.3499878255691563 , 0.0 , -2.619149818738174 , -2.619149818738174 , 3.080962412577576 , -1.8406065134372196 , -1.8406065134372196 , -1.6828029811673146
2.3499999999999996 , 0.05 , -0.35 , 0.35 , 1.1399999999999981 , 0.0 , 5.0 , 5.0 , 4.0 , 6446.344842683721 , -0.3499918355366077 , 0.3499918355366077 , 0.0 , -2.7010272868812755 , -2.7010272868812755 , 3.012011742284085 , -1.43509837146266 , -1.43509837146266 , -1.0760022254947457
2.3999999999999995 , 0.05 , -0.35 , 0.35 , 0.19999999999999818 , 0.0 , 5.0 , 5.0 , 4.0 , 6444.673384196992 , -0.3499945247163222 , 0.3499945247163222 , 0.0 , -2.7627066883403932 , -2.7627066883403932 , 2.9733081297072954 , -1.0325333356936586 , -1.0325333356936586 , -0.4725876780255144
2.4499999999999993 , 0.05 , -0.35 , 0.35 , 0.549999999999998 , 0.0 , 5.0 , 5.0 , 4.0 , 6444.3390920702805 , -0.34999632814431125 , 0.34999632814431125 , 0.0 , -2.8119588622332072 , -2.8119588622332072 , 2.9437696025263005 , -0.9503664654069984 , -0.9503664654069984 , -0.7437351004585617
2.499999999999999 , 0.05 , -0.35 , 0.35 , 0.6399999999999979 , 0.0 , 5.0 , 5.0 , 4.0 , 6443.419787929991 , -0.34999753756608937 , 0.34999753756608937 , 0.0 , -2.8540856973019895 , -2.8540856973019895 , 2.9089887626633293 , -0.7293028195445195 , -0.7293028195445197 , -0.6323005360071191
2.549999999999999 , 0.05 , -0.35 , 0.35 , 0.7299999999999978 , 0.0 , 5.0 , 5.0 , 4.0 , 6442.350051585193 , -0.34999834863314944 , 0.34999834863314944 , 0.0 , -2.8841815792829686 , -2.8841815792829686 , 2.8825077935565195 , -0.4732409837257045 , -0.47324098372570483 , -0.4231190592434677
2.5999999999999988 , 0.05 , -0.35 , 0.35 , 0.8199999999999976 , 0.0 , 5.0 , 5.0 , 4.0 , 6441.12988309425 , -0.3499988925540445 , 0.3499988925540445 , 0.0 , -2.9005950608024875 , -2.9005950608024875 , 2.868928395881652 , -0.18195480931376684 , -0.18195480931376717 , -0.11621487065726449
2.6499999999999986 , 0.05 , -0.35 , 0.35 , 0.9999999999999973 , 0.0 , 5.0 , 5.0 , 4.0 , 6439.759282515491 , -0.34999925732035614 , 0.34999925732035614 , 0.0 , -2.901556689378822 , -2.901556689378822 , 2.873142171214251 , 0.1449001789503761 , 0.14490017895037577 , 0.2886441759239944
2.6999999999999984 , 0.05 , -0.35 , 0.35 , 1.0899999999999972 , 0.0 , 5.0 , 5.0 , 4.0 , 6438.08781810386 , -0.34999950194133567 , 0.34999950194133567 , 0.0 , -2.8844244855665977 , -2.8844244855665977 , 2.902396626661499 , 0.5431260377046979 , 0.5431260377046976 , 0.8890521883574567
2.7499999999999982 , 0.05 , -0.35 , 0.35 , 0.17999999999999705 , 0.0 , 5.0 , 5.0 , 4.0 , 6436.4163534969475 , -0.34999966598999294 , 0.34999966598999294 , 0.0 , -2.847333897287468 , -2.847333897287468 , 2.961806057394717 , 0.9402248774207437 , 0.9402248774207433 , 1.4866649439009836
2.799999999999998 , 0.05 , -0.35 , 0.35 , 0.2699999999999969 , 0.0 , 5.0 , 5.0 , 4.0 , 6436.11548984413 , -0.3499997760049311 , 0.3499997760049311 , 0.0 , -2.79826190648555 , -2.7982619064855503 , 3.029557773490841 , 1.0095424132461994 , 1.0095424132461992 , 1.1880375359852104
2.849999999999998 , 0.05 , -0.35 , 0.35 , -1.2800000000000031 , 0.0 , 5.0 , 5.0 , 4.0 , 6435.664194341192 , -0.34999984978356985 , 0.34999984978356985 , 0.0 , -2.7451988631428437 , -2.745198863142844 , 3.0838886416439486 , 1.114310937281961 , 1.1143109372819608 , 0.9893133996593036
2.8999999999999977 , 0.05 , -0.35 , 0.35 , -1.220000000000003 , 0.0 , 5.0 , 5.0 , 4.0 , 6435.664194341192 , -0.34999989926128283 , 0.34999989926128283 , 0.0 , -2.6894536795128365 , -2.689453679512837 , 3.1213414312592946 , 1.111203350122163 , 1.1112033501221628 , 0.49735614011127993
2.9499999999999975 , 0.05 , -0.35 , 0.35 , -0.660000000000003 , 0.0 , 5.0 , 5.0 , 4.0 , 6435.664194341192 , -0.34999993244221606 , 0.34999993244221606 , 0.0 , -2.6339705483652165 , -2.633970548365217 , 3.1339387551627236 , 1.1081249703849383 , 1.108124970384938 , 0.006649294574864906
2.9999999999999973 , 0.05 , -0.35 , 0.35 , -0.600000000000003 , 0.0 , 5.0 , 5.0 , 4.0 , 6435.664194341192 , -0.3499999546941404 , 0.3499999546941404 , 0.0 , -2.5786409103427888 , -2.578640910342789 , 3.1220108770214487 , 1.1050635996668505 , 1.1050635996668503 , -0.4836603447872937
3.049999999999997 , 0.05 , -0.35 , 0.35 , 0.5199999999999971 , 0.0 , 5.0 , 5.0 , 4.0 , 6435.664194341192 , -0.3499999696168111 , 0.3499999696168111 , 0.0 , -2.523463918516145 , -2.5234639185161454 , 3.0855917287536556 , 1.1020190973860176 , 1.1020190973860173 , -0.9727861360205086
3.099999999999997 , 0.05 , -0.35 , 0.35 , 0.5799999999999972 , 0.0 , 5.0 , 5.0 , 4.0 , 6434.795032551458 , -0.3499999796243097 , 0.3499999796243097 , 0.0 , -2.4634746068271856 , -2.463474606827186 , 3.0383711239705367 , 1.3056047759233471 , 1.305604775923347 , -0.893439976156217
3.149999999999997 , 0.05 , -0.35 , 0.35 , 0.6399999999999972 , 0.0 , 5.0 , 5.0 , 4.0 , 6433.825582858275 , -0.3499999863355766 , 0.3499999863355766 , 0.0 , -2.392559764341411 , -2.3925597643414114 , 2.997243100171251 , 1.5316520560092273 , 1.5316520560092268 , -0.7491792289853701
3.1999999999999966 , 0.05 , -0.35 , 0.35 , 0.6999999999999973 , 0.0 , 5.0 , 5.0 , 4.0 , 6432.755845262368 , -0.3499999908363121 , 0.3499999908363121 , 0.0 , -2.309788923967813 , -2.3097889239678135 , 2.964948420049756 , 1.779762611105765 , 1.7797626111057645 , -0.5401222526000635
3.2499999999999964 , 0.05 , -0.35 , 0.35 , 2.0799999999999974 , 0.0 , 5.0 , 5.0 , 4.0 , 6431.585819764328 , -0.34999999385461256 , 0.34999999385461256 , 0.0 , -2.2140709299049446 , -2.214070929904945 , 2.944726021755909 , 2.0494421537423295 , 2.049442153742329 , -0.2662673764974795
3.2999999999999963 , 0.05 , -0.35 , 0.35 , 2.1699999999999973 , 0.0 , 5.0 , 5.0 , 4.0 , 6429.914354764722 , -0.34999999587875674 , 0.34999999587875674 , 0.0 , -2.1020545995847653 , -2.1020545995847657 , 2.94610511317251 , 2.4351899138697886 , 2.435189913869788 , 0.33443663832565484
3.349999999999996 , 0.05 , -0.35 , 0.35 , 2.2599999999999976 , 0.0 , 5.0 , 5.0 , 4.0 , 6428.242889763498 , -0.349999997236196 , 0.349999997236196 , 0.0 , -1.970747149842855 , -1.9707471498428555 , 2.9778239426503834 , 2.8161998533237473 , 2.816199853323747 , 0.9339532780513528
3.399999999999996 , 0.05 , -0.35 , 0.35 , 1.3499999999999976 , 0.0 , 5.0 , 5.0 , 4.0 , 6426.571424761192 , -0.3499999981465272 , 0.3499999981465272 , 0.0 , -1.8205206146057276 , -1.820520614605728 , 3.0394536443411777 , 3.19183805428622 , 3.1918380542862197 , 1.5305519491000272
3.4499999999999957 , 0.05 , -0.35 , 0.35 , -0.2000000000000024 , 0.0 , 5.0 , 5.0 , 4.0 , 6424.89995975816 , -0.349999998757017 , 0.349999998757017 , 0.0 , -1.6516592590944792 , -1.6516592590944796 , 3.1308042649933263 , 3.561484816618589 , 3.5614848166185884 , 2.122478484660917
3.4999999999999956 , 0.05 , -0.35 , 0.35 , -0.14000000000000234 , 0.0 , 5.0 , 5.0 , 4.0 , 6424.89995975816 , -0.34999999916642593 , 0.34999999916642593 , 0.0 , -1.4739807826585065 , -1.473980782658507 , 3.2255057893181553 , 3.5299138361719717 , 3.5299138361719713 , 1.622933618783598
3.5499999999999954 , 0.05 , -0.35 , 0.35 , -0.5800000000000023 , 0.0 , 5.0 , 5.0 , 4.0 , 6424.89995975816 , -0.3499999994409854 , 0.3499999994409854 , 0.0 , -1.2982594872228117 , -1.2982594872228121 , 3.2942552269586156 , 3.499035671813586 , 3.4990356718135858 , 1.1276580799508813
3.599999999999995 , 0.05 , -0.35 , 0.35 , -0.020000000000002238 , 0.0 , 5.0 , 5.0 , 4.0 , 6424.89995975816 , -0.34999999962511147 , 0.34999999962511147 , 0.0 , -1.124068648443076 , -1.1240686484430764 , 3.338316088449304 , 3.468693039366975 , 3.4686930393669746 , 0.63516821695105
3.649999999999995 , 0.05 , -0.35 , 0.35 , 0.5999999999999979 , 0.0 , 5.0 , 5.0 , 4.0 , 6424.89995975816 , -0.34999999974859075 , 0.34999999974859075 , 0.0 , -0.9513818371925171 , -0.9513818371925179 , 3.357796972719418 , 3.4388721267328037 , 3.4388721267328033 , 0.1442405157840862
3.699999999999995 , 0.05 , -0.35 , 0.35 , 0.6599999999999979 , 0.0 , 5.0 , 5.0 , 4.0 , 6423.8970807555725 , -0.34999999983139896 , 0.34999999983139896 , 0.0 , -0.7744697103829576 , -0.7744697103829584 , 3.3684512117133716 , 3.646454504677998 , 3.6464545046779975 , 0.3080607424611191
3.7499999999999947 , 0.05 , -0.35 , 0.35 , 0.719999999999998 , 0.0 , 5.0 , 5.0 , 4.0 , 6422.793913852683 , -0.3499999998869321 , 0.3499999998869321 , 0.0 , -0.5864662915351285 , -0.5864662915351293 , 3.389513292968167 , 3.8738593469849416 , 3.873859346984941 , 0.536942144634792
3.7999999999999945 , 0.05 , -0.35 , 0.35 , 0.7799999999999979 , 0.0 , 5.0 , 5.0 , 4.0 , 6421.590459049498 , -0.34999999992417397 , 0.34999999992417397 , 0.0 , -0.38660804493603107 , -0.38660804493603185 , 3.4236380799255173 , 4.120528700748184 , 4.120528700748183 , 0.8304725183615848
3.8499999999999943 , 0.05 , -0.35 , 0.35 , 0.8999999999999979 , 0.0 , 5.0 , 5.0 , 4.0 , 6420.286716346026 , -0.34999999994914927 , 0.34999999994914927 , 0.0 , -0.17394870726680056 , -0.1739487072668014 , 3.4740424648410384 , 4.385773863551703 , 4.3857738635517025 , 1.187978680183339
3.899999999999994 , 0.05 , -0.35 , 0.35 , 0.959999999999998 , 0.0 , 5.0 , 5.0 , 4.0 , 6418.782397842002 , -0.34999999996589826 , 0.34999999996589826 , 0.0 , 0.052991381873821665 , 0.05299138187382079 , 3.5454689558958847 , 4.692467956742157 , 4.692467956742157 , 1.6736623300849374
3.949999999999994 , 0.05 , -0.35 , 0.35 , 0.5199999999999978 , 0.0 , 5.0 , 5.0 , 4.0 , 6417.177791437695 , -0.3499999999771305 , 0.3499999999771305 , 0.0 , 0.29570465480550523 , 0.2957046548055044 , 3.642776626097017 , 5.015592067637804 , 5.015592067637804 , 2.220276756758624
3.999999999999994 , 0.05 , -0.35 , 0.35 , 0.5799999999999979 , 0.0 , 5.0 , 5.0 , 4.0 , 6416.308629635359 , -0.3499999999846632 , 0.3499999999846632 , 0.0 , 0.5502279386769992 , 0.5502279386769983 , 3.7558617553738936 , 5.157735265694262 , 5.157735265694262 , 2.2838710499430652
4.049999999999994 , 0.05 , -0.35 , 0.35 , 0.19999999999999796 , 0.0 , 5.0 , 5.0 , 4.0 , 6415.339179932747 , -0.34999999998971476 , 0.34999999998971476 , 0.0 , 0.8121645548767512 , 0.8121645548767503 , 3.8731966256167927 , 5.319909418960438 , 5.319909418960438 , 2.411852952530322
4.099999999999993 , 0.05 , -0.35 , 0.35 , 0.259999999999998 , 0.0 , 5.0 , 5.0 , 4.0 , 6415.004886931846 , -0.3499999999931025 , 0.3499999999931025 , 0.0 , 1.078526819440623 , 1.0785268194406221 , 3.987050529302183 , 5.328539708022933 , 5.328539708022933 , 2.1263767045748523
4.149999999999993 , 0.05 , -0.35 , 0.35 , 0.31999999999999784 , 0.0 , 5.0 , 5.0 , 4.0 , 6414.570306030672 , -0.3499999999953744 , 0.3499999999953744 , 0.0 , 1.3457352345875495 , 1.3457352345875486 , 4.087862622832118 , 5.360589435579206 , 5.360589435579206 , 1.9091081007642687
